Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],time_interval
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2608.16836313844,2787.39952544554,2968.31508830874,3166.70415413842,3371.28582520072,3595.06458214649,3748.65640458662,3598.93108456694,3283.48065090541,3395.2608229066,3511.44036062865,3599.09587234252,3786.3381111472,4023.81319562131,4241.90197295429,4385.28080638768,4568.55641976608,4780.30338592987,4826.57716083638,4758.93355500518,5082.25359332442,5091.95801617114,5425.68517377961,5537.7423220456,5561.69761642482,5708.79409105798,5878.7539395442,6099.1980263524,6336.23967742373,6453.89408036298,6049.18761058698,6133.28601848203,6275.92658410955,6384.80718079699,2.71294876318427
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,635.0525393954,689.854710980448,751.266117915952,815.984442735317,861.178977850452,905.134793337412,963.224463696014,987.413848230556,954.013870016557,607.806190875417,947.998255613683,1084.92492087416,993.681497096074,954.080186564795,938.386011202884,943.139153906881,881.358912095988,948.192045033056,1032.22347413301,1112.99296662354,1191.19999588294,1234.40506702341,1266.30210155551,1278.77225519729,1309.72139692711,1322.9290943123,1346.55035566335,1284.61835444008,1256.90389911275,1528.64619551962,1986.88382500015,2059.31534425751,1611.46865755427,1360.51173836855,2.30881348936978
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,725.919057949322,700.195188214165,653.328954446953,558.488302708918,639.932103355371,659.991145783255,691.437969753601,765.592192435013,726.510262263498,723.182210747428,697.444537190371,684.411347261656,692.288083547393,719.804059644792,694.289142485819,644.928322291585,643.690104519368,617.897273383536,624.760162423393,640.697044109658,660.328525969819,680.472870540059,704.776005482793,726.975003874899,748.734926412299,770.143807374741,782.896562398054,794.425100263497,812.458810664643,832.143394343035,828.666926932417,857.762914423025,886.265439065731,921.693129484827,0.723557026100726
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2644.91202991192,2806.53683905051,2806.52216750337,2904.64251116328,3041.18999451639,3257.5500999006,3309.1505760168,3334.22893062785,3393.11866341395,3496.98365862747,3506.26614689813,3616.31929143514,3769.94193213706,3834.56798548027,3719.82546735577,3701.7996255279,3676.90919927038,3671.38808035297,3835.21159925602,3628.62077765815,3649.63535627062,3890.21770297783,3926.21508373269,3953.66611492546,4050.99328726867,4117.93104694205,4405.74941154047,4564.73687632076,4587.2801410509,4628.44801274001,4637.6754528706,4481.47835159304,4356.77157454493,..,..
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5992.06235360594,6131.57029437338,6701.70779205773,6613.28136402731,6810.14309842468,7034.85083132625,7504.54788436187,8040.106852845,8664.4024911207,9328.03020600152,9933.31724228373,10298.1949641059,11054.4452863551,12579.9333890411,13503.9819893054,14259.6439788295,16051.1026704491,16717.7784399059,17186.2406467206,16333.1032058127,16766.9366446594,16603.1039189662,17710.3359460517,18204.0798264097,18776.1608797656,18508.770502876,17008.9705721692,16090.8055599209,15716.4205407057,15614.9856041812,14214.3845710527,13997.6217827622,14155.1742344705,14416.2359934203,2.66036187476215
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2085.53344874744,2121.01799687505,2239.90278075775,2244.42580547007,2273.72672968822,2289.39738625319,2417.50780982966,2515.06681953268,2602.91985797077,2729.23478470899,2827.37880168248,2904.82176297174,2914.24686308376,3021.58200822647,3179.30352919877,3259.70900061394,3399.49345764333,3594.38175148564,3711.62880949025,3787.66409788783,3860.62285789953,3734.49128324242,3842.55557658763,3892.07528150261,3967.18318997575,3960.92484913663,3961.35248314316,4006.87408980971,4070.14981945375,4094.87794209438,3708.45666254199,3847.2173175684,3917.6320865585,3901.98463495067,1.89836554912586
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,5315.12340631358,5256.92494173151,5425.44925326769,5739.24266152544,5376.15917568613,5702.37858438331,6022.8276144891,6375.21127752109,6427.28698099223,6124.72080764276,6454.57176147712,5993.82821038192,6291.66527516734,6566.82712373944,7112.49103699943,7648.30340007847,8074.33402690948,8414.25350387565,8376.14924620652,7862.87076474477,8396.92342026278,9201.33726059829,9519.81508910914,10195.8475785153,10556.1170411504,11049.9951100942,11264.6145749335,11953.6664174026,12148.2942496874,12073.8715524618,12179.661169348,13449.9261694512,14055.1055648777,14630.3726428449,3.06831350251655
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3533.60113182536,3281.34143632654,2715.93203974202,2684.6523861659,2165.77333655628,1965.33491003282,2060.70409879415,1799.60043677333,1897.86467089609,2176.84220532412,2261.69986509521,2326.36025746557,2300.63918745965,2345.87918266612,2432.10846238412,2711.98325001691,2968.11316104068,3249.87774743991,3672.65473901885,3835.8599588479,4119.57179879187,4643.31654083948,5066.23173582571,5481.15683394058,5935.69715706257,6208.2966545016,6478.47003028692,6784.17434899481,7089.94180488049,7422.36252071934,7744.56403163178,8106.16865103075,8489.72226563636,8906.39564819448,2.80137008852365
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25240.4131944595,24009.411965321,23173.6123127498,24190.6897861489,25783.2941047676,26417.9573446856,24724.4670888898,25077.5626030133,25432.8534289157,18118.1867819083,19386.5198009827,20323.1486766411,20406.7296276068,..
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2348.30258077444,2388.31842320356,2425.87737003179,2512.06664364242,2758.21947128232,2613.07825927206,2450.65540488207,2690.48306527157,3106.24907635921,3055.76823838332,3026.74029189346,3032.08844540788,3325.0059590225,3161.03150566386,3050.38175518473,2872.99819426197,2908.44695246951,3079.65488506283,3245.63005488086,3003.01858459865,2896.76327931357,3050.89225158801,2943.61362265038,3053.59149328963,3058.91475582496,3384.38320147639,3584.19006429158,3680.08389531743,3718.43097727405,4197.24209189716,3976.79623412583,3999.76106249156,3988.40592075917,4111.54035058776,1.69728781317029
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,369.487399171416,377.447169200873,377.269518436449,394.802609807779,406.264604019283,440.902676735685,468.030620002886,477.79401052619,486.536784451366,508.974679453589,508.761992051971,519.086327469606,547.143476728683,564.664570127162,585.521283155682,604.766007947774,650.740075298082,685.088077156407,723.268339058884,750.264404598144,769.790370056701,817.958450403996,825.121811829417,830.480369289886,847.352288768404,864.180059289672,875.796253120254,872.185876494007,896.162531916137,922.023174053553,918.120097853684,920.547614479718,934.34083896449,956.251786882539,2.88152914044043
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3112.037109375,2835.32861328125,2547.2880859375,2184.36694335938,1692.50903320313,1497.81005859375,1360.0419921875,1331.31848144531,1317.74645996094,1327.5673828125,1420.11669921875,1561.41027832031,1660.47790527344,1833.31408691406,2065.16650390625,2144.248046875,2322.24487304688,2528.08129882813,2598.83325195313,2215.27221679688,2315.10009765625,2449.9580078125,2459.75708007813,2466.484375,2346.2373046875,2124.66259765625,2185.3173828125,2246.73876953125,2336.9765625,2425.634765625,2350.40014648438,2452.98291015625,2042.63903808594,2207.00927734375,-1.0413309090494
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,66911.0893510297,63849.7197105129,62622.6869115677,60359.1142356048,61592.2252069936,62877.6840777429,62935.9847391834,63791.5940632344,60144.8145637706,58365.15517882,61187.7697523684,58831.0896731186,57286.4960660817,59389.5103582219,62139.5869346245,60778.4686132763,58336.562719987,50214.1370949825,43541.9700021647,36076.5277343923,34540.9715074645,36288.33318312,36567.6222922399,38034.9683997314,39242.2753125752,41525.1389043587,43457.5134835549,43419.5637443127,43644.1470474986,43785.4172712311,41276.0555134414,42715.4401735558,45698.0105290114,46877.428687674,-1.07826793500146
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30874.5089314482,30439.6458572767,30479.1970018521,31163.2753403968,32279.5337364039,33009.3041509745,33775.5009001382,35347.7635433746,36448.2642198935,37440.7940592239,38918.4550574708,39768.6663463971,40310.3049399328,41385.5404684913,42149.2703352153,43007.3629245892,43711.1550172471,44508.6057952919,44060.0030980603,41709.9661677375,42310.749912752,42462.1067349807,42805.8425172666,43282.2097513788,44337.6786402733,44964.3911437292,45482.1782886254,46373.6385314155,46740.5535926377,47240.599622327,42191.9173665785,45889.6110228554,47343.4743776948,47005.1190099575,1.27371400338598
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,39200.0658112434,38637.8398140572,39447.9472855283,40002.4762252856,41106.988184368,41710.8207249566,42783.8165697826,44151.6860414367,45596.4306843475,47234.2455275229,48616.25462578,48597.4246142005,48967.3661201159,49905.5233074237,51348.3473376223,52649.5713054684,53596.3152372,54152.8292651299,53703.9628961267,51863.6183411923,52821.4047643404,53259.2552138539,54080.2286497215,54844.2425797154,55817.5632471958,57040.2082136605,57658.6708825722,58703.1440782154,60127.2102775233,61330.6459767318,59394.778327105,62741.0018131151,63720.7641611959,65020.3529285737,1.5333997491151
Upper middle income,UMC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2408.10123979067,2443.57780519882,2517.92552427921,2631.07268768707,2741.17165808812,2827.16405251869,2966.29999482451,3109.47897518265,3165.3947737449,3232.36029813259,3390.4815101368,3472.62100581871,3605.98698280865,3784.64738155402,4046.9487614232,4313.44769392189,4646.70225031071,5045.61809437657,5319.08187027891,5459.14963113973,5877.99999579937,6234.30979948999,6534.04735306072,6839.23196740705,7113.1637362769,7372.17996247398,7646.77485042046,7991.62867877697,8321.04957434134,8603.36537634335,8505.60173689307,9124.72408867393,9418.22581569726,9801.90594779859,4.25375236839664
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,8286.69823284092,8529.70101533064,9152.65189143599,9342.52074175831,9965.60371804258,9765.15287883869,10251.2707484674,11064.2988562422,11501.8511447995,11270.6762572437,11008.6381575408,10557.5045363812,9724.98792908131,9792.16333386971,10271.0117849545,11024.3880393628,11460.2825072987,12186.595746246,13031.8584355217,13552.2445635905,14572.7632283181,15284.0632803535,15780.2644395933,16463.0155134414,16943.6910598977,16950.7531694816,17181.9067620595,17437.8549207969,17441.8652430426,17596.8052697747,16294.9259266656,17215.419918009,18044.0474170513,18108.693558116,2.36891067684682
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1565.56494302325,1524.99795121232,1322.81972504044,1263.35692255273,1174.3802816129,1142.97105956383,1140.37975104525,1177.27453172998,1208.29263920315,1246.73784195691,1276.76030808747,1313.19226472722,1348.76378817081,1389.58720053176,1475.96965775382,1560.29200037443,1656.22258507815,1787.49020388425,1917.84936211097,2037.58148810229,2131.35772022798,2231.05271291416,2354.59364352478,2487.24440361664,2613.74824872009,2753.97105825798,2867.05111378318,2943.09920687321,3062.4862228174,3185.33455578635,3187.04897410086,3356.03325528917,3473.36164347529,3604.11282920572,2.52675424577936
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2565.05205931065,2580.8594698439,2582.48805984907,2537.92750017652,2701.72471790288,2664.03895600493,2662.03709955077,2727.75630250374,2696.29120513458,2642.68449913522,2731.60667755913,2572.37077783507,2377.22751226249,2417.77126701706,2453.0574035373,2521.35960338817,2669.7774314084,2681.3409760342,2763.66110525024,2779.44401063535,2748.34186548121,2768.74701835544,2731.29269452105,2679.17540652745,2697.77303745142,2643.8868859095,2701.59225142955,2802.77893916872,2815.5871437955,2838.98826949984,2634.24388390429,2532.79663882328,2521.26089403061,2517.22518480336,-0.0570351416284072
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,673.385477485495,698.429519880043,743.268409459178,787.609873515576,841.564000642341,906.130273026405,975.066850855035,1039.13505403804,1083.79119952259,1121.06040443278,1183.85412844841,1244.30655169833,1309.43030711257,1385.4487694486,1474.74081032186,1570.19326934801,1663.55955699711,1765.12265142837,1846.86683234656,1926.62386911103,2028.6057131841,2135.78216482082,2229.32008570274,2327.93288310222,2451.15938864721,2595.23484372958,2741.05278752657,2903.02820194861,3090.77259500058,3288.35288950188,3352.06001102928,3408.76455391101,3658.69316280086,3817.19766783045,5.25743605163841
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,43205.7246740388,43036.1815136022,44466.2872190216,46021.5905731819,47671.567182812,49598.1259079427,50174.7528938473,46862.8076001874,47162.7375570431,43320.176769501,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35183.2357524821,36328.068217051,35758.794755453,36925.3325018833,..,..,..
West Bank and Gaza,PSE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,2137.37876632614,2189.26768299237,2118.83537732076,2323.21480958191,2589.21517499301,2732.88101414428,2436.00300874047,2153.45985568006,1836.96556482742,2041.59223117565,2426.41565630382,2632.24627423958,2540.26763083127,2569.98434108953,2685.98601828464,2840.01594969395,2927.08101953403,3128.10811061384,3237.91619995789,3309.63120243098,3227.84934482645,3272.15432360708,3483.09903532972,3462.97986107136,3417.79440837962,3378.4346209191,2922.46801084844,3051.48607007995,3099.9609010368,2859.91937318215,..
World,WLD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6809.12185684704,6780.44990021227,6806.55226532133,6822.12590710092,6942.16624440132,7050.47378660824,7195.89545855887,7371.51973884578,7475.8037076707,7635.74612616672,7875.17166345442,7928.80789348847,8006.21765158847,8149.71007923104,8406.78987130906,8634.46888988612,8906.12117454476,9181.55845043506,9255.41646834204,9018.30605984078,9312.79730371419,9507.9301750771,9645.93861297943,9801.78567232563,9986.63180902358,10177.8905141454,10343.8355623003,10580.0749778103,10807.8880462087,10976.6187490865,10547.7762790817,11111.8796787874,11364.9650598348,11567.238560214,1.60579902281758
"Yemen, Rep.",YEM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1788.2296533619,1829.54268206055,1905.92427246705,1908.89462896013,1963.18760688444,2003.61345145071,2032.00133769585,2076.51153723722,2138.80337231437,2157.50362718081,2227.65093540984,2250.20418780298,2277.23130422096,2300.76262262505,2329.3296373268,2391.83224079796,2395.1342821988,2401.27922849953,2415.52487016413,2435.76695677353,2547.64038304384,2159.84517738734,2148.46650983493,2188.61722995275,2123.93507057709,1488.4162886442,1313.97362669017,1215.7526115488,1194.82057626298,1182.50711087599,1057.28168580475,1024.56991993009,1017.87310858906,975.705963293218,-1.83581853047788
Zambia,ZMB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,889.993124152637,867.762415451368,832.267133528515,867.713034379999,773.847784821638,777.023302446701,805.141934418878,814.696863165105,790.835580952201,806.208677651185,814.772965457523,832.765719240249,844.092010983109,875.254433264127,907.493697320447,941.446954097196,981.345474303646,1026.40160319917,1067.38680158541,1125.08904783298,1198.30481681425,1223.03292659306,1273.21487461326,1294.55899759417,1312.01443347626,1307.90964916032,1314.97707465878,1319.60777747699,1331.44924435525,1310.62222427718,1237.28330318262,1277.61202929094,1308.10183847533,1347.24133838697,1.25636542624791
Zimbabwe,ZWE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1648.57318068635,1695.52396967151,1504.43714031281,1498.64985382503,1627.45328622788,1609.94310996369,1747.47739595142,1765.22706124487,1786.91206284567,1746.87205853609,1676.51546030826,1689.75642648352,1530.00643738786,1260.39113645537,1178.89023072946,1105.75511935813,1058.32555885649,1009.82746528596,824.791701911315,914.494574024655,1096.83547804464,1239.24179333501,1408.45716699407,1422.37670995775,1412.20401160588,1410.32917348908,1393.71701048588,1421.24076910146,1462.59027890974,1342.98958637234,1213.11705725994,1289.19906693257,1345.76908251471,1383.2331296118,-0.531777479716485
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/19/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
